padron;valuacion;boleta
380263;135318.06;9301314
775010;73964.44;9301315
4677156;117347.355;9301316
4677082;325428.63;9301317
4677083;88010.5;9301318
4677084;87635.18;9301319
4677085;150832.21;9301320
4677090;88010.5;9301321
4677091;115587.5;9301322
4677092;117347.35;9301323
4677093;88010.5;9301324
4677094;88010.5;9301325
4677095;88010.5;9301326
4677097;151184.955;9301328
4677099;87557.1;9301329
4677100;258169.75;9301330
4677103;115587.23;9301332
4677104;115587.56;9301333
4677106;88010.5;9301334
675037;28062.78;9301335
484298;251620.09;9301336
4677107;88010.5;9301337
4677108;87556.86;9301338
4677110;150624.6;9301339
4677111;88073.45;9301340
4677112;88010.5;9301341
4677115;115587.23;9301342
4677116;115586.96;9301343
4677117;88010.5;9301344
4677118;88010.5;9301345
4677122;148435.52;9301347
4677123;87467.22;9301348
4677124;88010.5;9301349
4677125;88010.5;9301350
4677126;88010.5;9301351
4679867;106642.321712;9301352
4775499;32704.09;9301353
4677128;115587.16;9301354
4677129;88010.5;9301355
4677130;88010.5;9301356
4677131;88010.5;9301357
4677132;87467.64;9301358
4677134;146222.0;9301359
4677135;116755.23;9301360
4677136;117347.35;9301361
4677137;117347.35;9301362
4677138;115587.5;9301363
4677139;115587.307;9301364
4677141;252995.99;9301366
4677146;317380.57;9301369
4677150;117347.35;9301370
4677151;280589.38;9301371
4775804;92820.38;9301373
180194;5800.0;9301374
180662;15900.0;9301375
180680;71600.0;9301376
180681;21800.0;9301377
180712;345027.21;9301378
180877;451917.21;9301379
180894;16834.23;9301380
180967;111152.2;9301381
180974;1.0;9301382
180975;762757.73;9301383
181014;1700.0;9301384
182163;1700.0;9301385
182473;1124752.64;9301386
182565;1.0;9301387
182723;1.0;9301388
182735;5400.0;9301389
182786;14600.0;9301390
182887;12008.57;9301391
182946;17800.0;9301392
183120;1900.0;9301393
183122;2100.0;9301394
183495;257164.03;9301395
183824;5600.0;9301396
183825;5500.005;9301397
183888;1.0;9301398
183896;187843.655;9301399
184061;6900.0;9301400
184292;4300.0;9301401
184431;20900.0;9301402
184490;1400.0;9301403
184495;1300.005;9301404
184576;2600.0;9301405
184648;2800.0;9301406
184778;5200.0;9301407
184788;302164.14;9301408
184796;85986.93;9301409
184797;86661.11;9301410
184798;86494.54;9301411
184810;218097.33;9301412
184842;164212.54;9301413
184863;161040.15;9301414
184886;3100.0;9301415
184900;271761.61;9301416
184923;49812.815;9301417
184941;4300.0;9301418
208777;1.0;9301419
279276;1.0;9301420
280010;16700.0;9301421
280258;65900.0;9301422
280470;1.0;9301423
280577;1100.0;9301424
280774;3100.0;9301425
280794;3200.0;9301426
280879;4900.0;9301427
280959;1.0;9301428
281175;1.0;9301429
281212;1.0;9301430
281216;2400.0;9301431
281306;106936.82;9301432
281441;1.0;9301433
281806;364664.28;9301434
281847;1.0;9301435
281961;28500.0;9301436
282063;2400.0;9301437
282103;45800.0;9301438
282196;1200.0;9301439
282198;900.0;9301440
282211;12700.0;9301441
282611;52031.55;9301442
282640;18700.0;9301443
282654;2600.0;9301444
282786;8400.0;9301445
282798;31303.6;9301446
282799;47205.75;9301447
282800;230057.01;9301448
282802;66568.35;9301449
282808;191272.66;9301450
282894;100002.78;9301451
283086;267668.81;9301452
283098;294722.63;9301453
283272;145487.58;9301454
283329;15900.0;9301455
283330;28710.01;9301456
283354;1.0;9301457
283414;46855.13;9301458
283416;30458.22;9301459
283444;32700.0;9301460
283458;600.0;9301461
283494;4800.0;9301462
283527;252994.03;9301463
283560;8400.007;9301464
283614;424406.35;9301465
283818;105326.43;9301470
283951;6900.0;9301471
284018;2952610.9;9301472
284043;38400.0;9301473
284070;8500.0;9301474
284174;3800.0;9301475
284176;4100.0;9301477
284193;5900.0;9301478
2842042;1.0;9301479
284274;264349.0;9301481
284275;279111.14;9301482
284280;50200.0;9301483
284282;74056.22;9301484
284289;258374.02;9301485
284347;222728.11;9301486
284624;136771.2;9301487
284626;145844.33;9301489
284627;54725.86;9301490
284628;141753.68;9301491
284629;273393.715;9301492
284632;23200.1;9301493
284635;101799.37;9301494
284639;191599.31;9301495
284903;3900.0;9301496
284997;8300.0;9301497
284999;111951.64;9301498
285285;1.0;9301499
289961;1.0;9301500
31177;66900.0;9301501
380000;143514.35;9301503
380082;26669.83;9301504
380083;62212.09;9301505
380084;43073.88;9301506
380085;28075.38;9301507
380088;79751.65;9301508
380090;43553.06;9301509
380111;27526.39;9301510
380172;290771.15;9301511
380270;3300.0;9301512
380281;2600.0;9301513
380302;210950.97;9301514
380322;18975.6;9301515
380397;5200.0;9301517
380488;211358.73;9301518
380490;187780.24;9301519
380491;121987.18;9301520
380516;221471.88;9301521
380673;20400.0;9301522
380693;1.0;9301523
380770;9900.0;9301525
380838;148871.79;9301526
380842;3500.0;9301527
380901;57734.26;9301529
380999;24400.0;9301530
381005;10300.0;9301531
381007;8200.0;9301532
381125;3300.0;9301533
38135;1900.0;9301535
381367;60941.51;9301536
381428;7000.0;9301537
381448;1.0;9301538
381480;65159.98;9301539
381488;1000.0;9301540
381494;8400.0;9301541
381544;8400.0;9301542
381709;64405.82;9301544
381710;112959.04;9301545
381711;566087.68;9301546
381838;8300.0;9301547
381847;1127.92;9301549
381858;5100.0;9301550
381868;295738.35;9301551
381869;2300.0;9301552
381870;2300.0;9301553
381871;2300.0;9301554
381878;3600.0;9301555
381908;2700.0;9301556
381967;21200.005;9301557
382002;14300.0;9301558
382010;14300.0;9301559
382030;6000.0;9301560
382078;73153.11;9301562
382079;16631.72;9301563
382080;217633.42;9301564
382130;8700.0;9301565
382136;553302.81;9301566
382165;7500.0;9301567
382168;203650.29;9301568
382179;100662.83;9301570
382183;184630.95;9301571
382203;1600.0;9301572
382297;3800.0;9301573
382424;2600.0;9301574
382541;1.0;9301576
382544;4400.0;9301577
382549;7200.0;9301578
382675;59000.0;9301579
383159;7000.0;9301580
383334;200122.6;9301582
383335;100948.05;9301583
383336;100948.05;9301584
383353;26259.18;9301585
383364;555341.99;9301588
383365;532136.51;9301589
383401;71200.0;9301590
383446;135247.22;9301591
383496;3100.0;9301592
383497;3100.0;9301593
383518;2200.0;9301594
383601;129361.84;9301595
383606;37823.94;9301596
383607;185786.59;9301597
383614;420059.68;9301598
383615;191255.13;9301599
383616;190390.47;9301600
383618;192913.55;9301601
383620;229251.3;9301602
383621;143851.53;9301603
383622;100733.81;9301604
383623;245841.02;9301605
383624;188718.27;9301606
383687;5900.0;9301607
383922;34720.135;9301609
383924;92900.0;9301610
383951;2400.0;9301611
383952;2600.0;9301612
383975;12600.0;9301613
384030;199151.66;9301614
384106;2900.0;9301615
384216;5400.0;9301616
384217;6300.0;9301617
384309;1.0;9301618
384336;1500.0;9301619
384413;329759.87;9301621
384416;17300.0;9301622
384444;1.0;9301623
384496;1500.0;9301624
384550;481850.16;9301625
384563;17000.0;9301626
384573;214466.17;9301627
384574;337764.53;9301628
384575;141402.18;9301629
384598;206213.855;9301630
384622;163097.22;9301631
384625;29128.97;9301632
384635;221645.78;9301633
384638;142883.83;9301634
384645;83216.0;9301635
384648;137242.2;9301636
384650;55875.6;9301637
384660;29103.88;9301638
384663;370330.98;9301639
384671;31695.51;9301640
384677;28864.34;9301641
384680;24055.57;9301642
384687;262707.01;9301643
384689;194068.92;9301644
384691;29992.71;9301645
384693;31695.51;9301646
384694;96331.28;9301647
384695;31695.51;9301648
384698;31580.38;9301649
384699;31670.75;9301650
384705;16600.0;9301651
384849;183513.29;9301652
384883;4300.0;9301654
384995;1.0;9301655
393901;3500.0;9301656
421821;1.0;9301657
464764;2100.0;9301658
464766;2100.0;9301659
480201;7500.0;9301660
480217;2300.0;9301661
480218;4300.0;9301662
480352;240221.16;9301663
480361;148011.54;9301664
480362;438029.87;9301665
480365;120374.12;9301666
480408;7800.0;9301667
480442;155493.89;9301668
480444;59817.63;9301669
480533;253489.72;9301671
480542;196256.52;9301672
480546;275000.53;9301673
480547;95571.16;9301674
480554;147264.27;9301675
480559;62266.92;9301676
480561;172743.92;9301677
480568;188831.79;9301678
480634;368051.53;9301679
480635;57423.37;9301680
480743;1.0;9301681
48075;3400.0;9301682
480758;55380.26;9301683
480759;52321.27;9301684
480776;216127.21;9301685
480777;106641.16;9301686
480778;21074.73;9301687
480781;88763.18;9301688
480821;148828.89;9301689
480823;289835.22;9301690
480850;91512.76;9301691
480853;87598.42;9301692
480856;120687.07;9301693
480861;244237.75;9301694
480862;174193.84;9301695
480863;122897.09;9301696
480864;140858.79;9301697
480867;155789.81;9301698
480873;176138.31;9301699
480875;108130.72;9301700
480877;192676.7;9301701
480879;118930.11;9301702
480955;28692.03;9301704
480956;28996.66;9301705
480957;28924.18;9301706
480958;29229.68;9301707
480973;42698.2;9301708
480974;148855.46;9301709
480976;94512.51;9301711
480978;40689.74;9301712
480979;54357.2;9301713
480980;28062.78;9301714
480981;43258.28;9301715
480989;34036.99;9301716
480990;21759.72;9301717
480992;28062.78;9301719
480993;28062.78;9301720
480994;70232.36;9301721
480996;28062.785;9301723
480997;27501.54;9301724
481003;28062.78;9301725
481004;19739.49;9301726
481005;27439.17;9301727
481006;27064.995;9301728
481007;28062.78;9301729
481010;28062.78;9301731
481011;46534.12;9301732
481012;147398.33;9301733
481013;82821.91;9301734
481015;61035.94;9301735
481016;36763.56;9301736
481017;162242.9;9301737
481018;28062.78;9301738
481020;28062.78;9301739
481021;30559.13;9301740
481024;76781.485;9301741
481025;40930.2;9301742
481026;30732.07;9301743
481027;31201.935;9301744
481028;54150.49;9301745
481031;28062.78;9301746
481032;28062.78;9301747
481033;39176.46;9301748
481035;28062.78;9301749
481038;23470.315;9301750
481039;43771.9;9301751
481041;27043.11;9301752
481042;23851.25;9301753
481043;41396.65;9301754
481044;39817.97;9301755
481047;97430.25;9301756
481052;127403.76;9301757
481057;98181.61;9301758
481064;61899.837;9301759
481067;28062.78;9301761
481073;34957.12;9301764
481075;195061.27;9301765
481092;197148.41;9301767
481093;161237.06;9301768
481094;196555.87;9301769
481097;75024.59;9301770
481098;164908.99;9301771
481104;182811.73;9301772
481109;179808.92;9301773
481110;48363.45;9301774
481111;56122.39;9301775
481116;87742.69;9301776
481229;28100.0;9301777
481358;19934.7;9301778
481363;137020.01;9301779
481455;127459.18;9301780
481523;137207.59;9301782
481599;7700.0;9301783
481701;16200.0;9301784
481715;7900.0;9301785
481735;68832.67;9301786
481737;198488.4;9301788
481742;53400.0;9301789
481746;71315.14;9301790
481754;28044.05;9301791
481887;205865.58;9301793
481933;221286.9;9301794
481952;282314.33;9301795
481971;124334.53;9301796
481972;43234.61;9301797
481973;164716.83;9301798
481974;144946.22;9301799
481975;144135.16;9301800
481976;189475.74;9301801
481988;280349.03;9301802
482372;1900.0;9301803
482417;2575294.92;9301804
482458;123005.34;9301805
482460;173520.85;9301806
482461;162490.64;9301807
482462;172429.51;9301808
482464;148573.2;9301809
482544;11400.0;9301810
482757;118818.11;9301812
483106;38400.52;9301814
483109;94081.37;9301815
483153;62468.425;9301816
483190;284104.41;9301817
483230;6800.0;9301818
483231;6800.0;9301819
483232;6800.0;9301820
483296;20400.0;9301821
483316;24370.55;9301822
483317;24348.52;9301823
483318;24310.56;9301824
483320;24250.6;9301826
483321;24230.04;9301827
483324;24130.65;9301830
483326;24070.7;9301831
483327;19025.9;9301832
483328;22699.12;9301833
483371;1600.0;9301834
483372;1600.0;9301835
483430;3700.0;9301836
483431;3700.0;9301837
483433;2800.0;9301838
483436;30559.225;9301839
483437;113119.11;9301840
483443;249867.73;9301841
483444;94148.11;9301842
483446;42094.17;9301843
483448;230170.72;9301844
483458;243608.89;9301847
483470;216411.89;9301848
483471;338289.77;9301849
483505;206918.94;9301851
483534;3100.0;9301852
483540;99348.15;9301853
483802;600.0;9301854
483882;95500.0;9301855
483897;248952.62;9301857
483913;700.0;9301859
483981;1.0;9301860
484240;172590.6;9301862
484406;111921.45;9301863
484495;180615.36;9301864
484498;207638.86;9301865
484500;212484.37;9301866
484501;188374.37;9301867
484502;193681.55;9301868
484505;153217.54;9301870
484510;185767.49;9301872
484557;8400.0;9301873
484586;55585.55;9301874
484596;98490.79;9301875
484602;40618.34;9301876
484603;105286.78;9301877
484741;89551.44;9301878
484742;118864.15;9301879
48478;1800.0;9301880
484932;135501.01;9301881
484936;14600.0;9301882
484949;117398.8;9301883
484950;258817.59;9301884
513871;87100.0;9301885
515842;19369.23;9301886
576004;1.0;9301887
580061;204516.6;9301888
580232;297900.0;9301889
580522;3500.0;9301890
580525;179852.55;9301891
580553;203280.2;9301893
580569;172831.484;9301895
580577;130268.6;9301896
580578;106951.12;9301897
580581;4300.0;9301898
5809058;1.0;9301899
581012;182625.77;9301900
581227;23900.0;9301901
581228;23600.0;9301902
581267;2200.0;9301903
581268;2200.0;9301904
581438;1.0;9301905
581439;1.0;9301906
581440;1.0;9301907
581515;2800.0;9301908
581613;563443.26;9301909
581630;157822.56;9301910
581668;7800.0;9301911
581701;19800.0;9301913
581702;1800.0;9301914
581741;1.0;9301915
581742;120503.69;9301916
581743;114063.38;9301917
581762;2700.005;9301918
581763;2800.0;9301919
581866;28561.08;9301920
582028;156444.47;9301921
582043;12300.006;9301922
582044;12300.0;9301923
582097;97268.33;9301925
582101;33180.74;9301926
582102;2700.0;9301927
582104;120875.32;9301928
582107;132762.19;9301929
582109;115577.15;9301930
582110;111632.38;9301931
582112;128338.1;9301932
582114;137124.21;9301933
582115;3100.005;9301934
582119;9400.0;9301935
582120;9400.0;9301936
582381;5900.0;9301937
582398;5000.005;9301938
582501;3400.0;9301939
582827;1.0;9301940
583319;33338.39;9301942
583320;103171.79;9301943
583321;54339.83;9301944
583322;47875.6;9301945
583323;63164.5;9301946
583326;45754.6;9301947
583327;66824.46;9301948
583328;85542.73;9301949
583329;48864.1;9301950
583330;106420.62;9301951
583331;47621.4751;9301952
583332;62986.29;9301953
583333;51361.6;9301954
583334;12572.515;9301955
583336;105879.15;9301956
583403;56889.73;9301957
583414;98432.5;9301958
583415;12742.28;9301959
583416;75577.42;9301960
583418;38163.1;9301962
583419;29720.53;9301963
583420;21222.22;9301964
583421;4171.07;9301965
583422;6649.12;9301966
583423;112927.19;9301967
583428;79284.4;9301970
583431;72844.06;9301971
667162;1.0;9301972
675006;1500.0;9301974
675007;1900.0;9301975
675008;1700.0;9301976
675009;1700.0;9301977
675020;3300.0;9301978
675022;3300.0;9301980
675025;3400.0;9301983
675029;52476.23;9301984
675038;25300.0;9301985
675041;221042.52;9301986
675078;152752.88;9301987
675085;4600.0;9301988
675222;90533.77;9301989
675288;1589218.32;9301990
675290;57056.24;9301991
675293;185472.35;9301993
675317;108852.57;9301994
675449;81900.0;9301995
6754714;1.0;9301996
675517;85685.78;9301997
675519;57762.3042;9301999
4775397;86723.79;9300000
4775398;86862.86;9300001
4775399;86466.565;9300002
677331;33500.0;9300003
879553;327336.54;9300004
4775388;32753.55;9300005
876620;49400.0;9300006
4679402;200471.47;9300007
4775422;136783.69;9300008
4775423;58723.31;9300009
4775424;88133.86;9300010
879788;117323.32;9300011
4679344;52748.81;9300012
4775573;58306.72;9300013
4775574;671290.36;9300014
482000;303734.71;9300015
4775570;724791.53;9300016
4775571;406999.19;9300017
4775572;1092369.32;9300018
4775565;201711.2;9300019
4679415;190126.72;9300020
382376;205222.61;9300021
677400;106951.08;9300022
4679558;24600.64;9300023
878609;295584.51;9300024
878547;270633.31;9300025
283045;159368.11;9300026
678075;322652.52;9300027
4677871;27171.41;9300028
82342;140862.0;9300031
482568;48299.11;9300033
4679889;15583.75;9300034
80416;158532.71;9300035
4775593;308836.08;9300036
4775592;163105.01;9300037
876036;145335.37;9300038
4677086;150918.3;9300039
4679282;85337.02;9300040
4678016;44027.43;9300041
382268;219176.78;9300043
778422;366772.56;9300044
4775836;96537.7;9300045
4775834;85706.39;9300046
4775833;85999.8;9300047
876872;132463.345;9300048
481278;130957.4;9300049
879355;110036.66;9300050
879291;57720.19;9300051
879290;56162.79;9300053
4679891;62723.21;9300055
4677006;218420.32;9300057
876771;12489.105;9300058
480368;38800.0;9300059
4678040;68186.97;9300060
484385;179591.53;9300061
4679873;106642.0;9300062
678093;304394.4;9300063
678265;177210.22;9300064
4679536;156305.04;9300065
4775431;94746.46;9300066
4775430;194127.265;9300067
4477812;13500.0;9300068
4679174;147346.58;9300069
4679243;88384.43;9300070
4679287;101094.8441;9300071
778197;122880.51;9300073
4679240;132532.68;9300074
480453;227266.13;9300075
4677160;117347.35;9300076
4676969;65078.27;9300077
4678617;234330.59;9300078
4678148;138020.08;9300082
4678149;110641.78;9300083
4678150;110641.78;9300084
4678152;110641.78;9300086
4678153;321340.12;9300087
4678154;108913.03;9300088
4678155;110641.78;9300089
4678156;110641.78;9300090
4678157;110641.0;9300091
4678158;102470.28;9300092
4675773;66935.48;9300093
4675772;228100.32;9300094
4675771;67110.08;9300095
4675770;68013.13;9300096
4675774;67046.83;9300097
4675776;67297.16;9300098
4675778;66955.87;9300099
4675779;66805.7;9300100
4675780;66875.42;9300101
4675781;238133.12;9300102
4675782;118064.82;9300103
4675785;292823.84;9300104
4675789;83770.05;9300105
4675790;96407.555;9300106
4675793;271617.9;9300107
4675794;70771.08;9300108
4675795;70039.87;9300109
4675796;320271.45;9300110
4675797;103446.16;9300111
4675800;71191.68;9300112
4675809;85792.09;9300113
4675816;343040.49;9300114
4675819;286743.55;9300115
4675822;285270.13;9300117
4675825;66920.25;9300118
4675826;67911.01;9300119
4675827;69800.43;9300120
4675828;70738.63;9300121
4675830;68558.95;9300122
4675831;286010.675;9300123
4675834;13000.0;9300125
4675829;69024.13;9300126
4675835;68024.16;9300127
4675799;68013.13;9300128
4675802;63507.4;9300129
4675803;89146.26;9300130
4675810;12500.0;9300132
4675814;63952.9;9300133
4675817;68160.5;9300134
4675820;68666.93;9300135
4675836;68291.97;9300136
4675837;69317.37;9300137
4675839;72823.94;9300139
4675840;76149.5;9300140
4675842;87707.645;9300142
4675843;337928.21;9300143
4675844;82060.7098;9300145
4675804;292942.7;9300146
4675813;63817.65941;9300147
4675845;77691.64;9300148
4675846;73959.43;9300149
4675847;71117.94;9300150
4675852;68727.84;9300155
4675853;95669.655;9300156
4675818;68673.34;9300158
4675823;311750.4;9300159
4675832;347567.9;9300160
4675855;76227.295;9300161
4675856;76576.68;9300162
4675857;313183.7;9300163
4675859;325293.24;9300164
4675860;277876.41;9300165
4675861;75951.54;9300166
4675862;86502.04;9300167
4675863;341729.84;9300168
4675864;77390.14;9300169
4675865;351828.29;9300170
4675869;63317.96883;9300171
4675870;62987.441712;9300172
4675871;71630.22;9300173
4675873;301559.64;9300175
4675874;75352.62;9300176
4675763;14200.0;9300177
4675875;70933.94;9300178
4675764;25880.39;9300180
4675878;70968.05;9300181
4675880;96956.308;9300183
4675881;67120.151712;9300184
4675883;64688.81;9300185
4678318;180606.39;9300186
4678319;239616.91;9300187
4678340;179587.77;9300188
4679321;42006.54;9300189
4678341;929934.01;9300190
4678597;34204.35;9300191
4675885;288747.27;9300194
4675886;64866.26;9300195
4675890;69538.22;9300197
4675891;71454.62;9300198
4675892;71468.99;9300199
4675893;66138.89;9300200
4675894;296062.75;9300201
4675895;275996.63;9300202
4675897;64070.94;9300203
4675900;202788.74;9300204
