padron,valuacion
184922,297186.39
184924,138027.45
184925,43035.83
184927,208157.17
184928,218332.8
679457,288445.71
184874,23400.0
679458,494567.93
679460,317282.38
184901,121972.12
184902,140787.27
184904,194032.99
184875,113022.96
184876,212833.88
678048,43234.83
677997,314125.59
677998,349798.3
677999,78709.2
184877,330729.2
184878,363211.3
675839,255607.6
184884,52442.85
677094,257720.79
184885,101458.84
677095,250015.57
184887,133823.92
184888,183425.52
284774,85937.68
184892,169733.63
283040,213531.04
283042,256937.03
283043,304751.26
677099,317296.62
283022,261789.11
677100,53292.12
283023,214139.19
677101,291860.0
283024,49354.02
283025,137843.53
283026,299796.11
283030,394953.64
283033,367659.99
283035,416544.06
675841,35561.32
778779,222175.18
778780,208321.51
283004,323070.73
283005,441493.13
283008,249546.95
283009,265028.53
283010,288859.97
677553,487748.26
675837,2451679.92
283015,355380.49
283016,112032.86
283017,54892.99
679462,575521.74
679463,495452.67
679467,306199.06
679468,596875.81
679473,76316.8
679475,65970.68
679474,535834.82
676546,460495.07
676547,366135.51
676548,431612.73
676551,330268.55
676552,537844.81
676554,198696.71
676555,219193.61
282991,134698.05
282993,559505.84
675726,347529.64
282994,167703.51
675725,414429.4
282996,207902.02
282998,184805.49
283000,49640.95
283001,50202.34
283002,61255.14
676540,443729.62
676543,56626.077
676544,108215.99
184864,212949.0
676534,341074.08
184865,404473.12
184866,127451.51
184868,251233.571
184870,380699.93
184872,111898.22
184873,177774.057
184839,124901.75
676177,167993.13
676566,76913.13
184849,186910.08
184850,211551.05
676569,376738.83
676570,546286.23
184852,169679.99
775623,258421.258
775624,379196.38
184857,259212.06
184858,39900.0052
678006,101819.351
678007,97451.92
184821,156519.15
678009,480788.97
184822,210192.31
678010,335037.91
678011,430339.13
678012,347732.26
184828,210004.01
184830,240604.34
184831,298945.95
184832,290325.0
184833,193367.42
184837,382522.24
282986,130773.97
282987,221030.58
282969,334873.66
282972,371404.07
282973,193240.64
282974,206548.9
282977,247365.55
282978,231231.88
282979,205949.1
282951,304260.16
282952,109819.64
282953,187255.28
282955,93291.81
679482,535658.9
679476,93725.63334
282963,509759.33
675713,412445.78
282965,254456.01
675714,525526.81
282966,70434.82
675717,89385.98
675719,387110.71
676530,377113.38
676531,362369.62
676532,365537.44
282939,69587.67
282941,371858.57
282943,274791.01
282944,159130.31
282945,45303.77
282946,594907.62
282949,139137.0
282950,179361.67
776139,338483.68
677393,181247.02
776137,286358.31
675706,498534.24
282928,152665.35
282929,148847.14
675709,409843.24
282932,170946.4
282933,252329.14
676521,518793.39
676522,293989.77
282934,180356.74
676518,375537.51
776140,263131.19
675722,430990.73
675721,302617.96
675696,306634.76
775798,736996.73
676514,847880.17
676515,711706.95
676516,357896.63
677212,813352.72
675645,1053660.73
382644,167334.28
382647,161656.98
382648,103765.32
382680,171015.8
382654,177665.93
382655,110066.24
678780,111200.0
678779,632828.44
677542,437674.78
383059,70028.12
383062,230118.78
480508,162989.69
383063,326658.82
480510,69011.71
383064,85635.66
675096,74664.51
382692,91020.16
382190,197180.48
382191,110393.44
382691,299690.74
675895,209612.42
382192,260231.71
383067,317382.16
678132,435675.43
382860,186750.98
383071,149247.94
382859,169020.38
383072,209921.07
382858,315212.81
383073,243647.83
383075,316247.04
675672,104515.1
677873,320410.49
481259,122376.99
383077,132622.99
480489,211339.98
383040,121604.45
480481,163335.65
480482,277738.58
480484,133046.42
480485,238103.89
480486,210768.91
480487,222028.9
776134,300084.92
480493,240993.52
480495,139072.69
480496,215556.57
480499,71631.93
480469,126068.67
480470,274975.1
480471,176207.57
480472,168576.77
480473,53900.43
675479,527022.11
383042,309930.33
383043,145989.79
383044,122868.27
677760,318511.93
675027,140535.6
675028,526087.39
384224,372462.79
383048,259365.88
380829,428011.39
380830,275611.32
679076,323531.2
284654,286267.81
383053,314052.07548
677501,512975.95
284652,366954.12
383055,122400.105
283632,285447.68
675026,1013022.05
81725,624616.45
184384,484703.95
81726,626465.487
383023,262700.89
383027,299965.89
383030,168473.21
383031,153499.7
383033,150157.85
383034,275178.04
383002,106723.25
484040,318197.72
484041,227927.98
484042,42713.91
484043,44557.08
484044,290388.265
484045,42946.8
383006,219271.28
484033,70245.21
383008,112060.62
383010,204744.89
778623,216927.43
484032,75211.77
484031,219681.68
484030,192496.11
283999,281349.11
284000,435443.01
676185,154486.21
283984,99225.15
676186,144592.255
82164,476829.02
383912,743662.42
675093,285630.17
480795,437701.56
82208,369235.37
481252,173195.1603
381964,290551.127
776984,303810.58
283985,133510.17
283986,224651.24
283987,193711.54
283988,378614.407
283990,114788.17
283993,198466.8
283994,262516.33
283995,463398.15
776637,218158.52
679655,238880.71
383014,307596.92
383015,315567.9124
383016,220037.64
383018,128756.44
383019,223766.41
382133,129483.26
381798,136969.85
381800,354500.99
678090,336978.0
380593,105008.45
382296,100830.62
81190,69890.99
382051,124906.23
484930,88655.28
382053,359292.09
382054,68346.67
382055,117269.99
382553,541240.88
381853,122752.11
381854,209645.94
380590,59671.72
381393,171057.18
381394,39263.727
381396,133003.135
381398,155928.63
381399,128250.59
282887,404872.75
282888,311108.18
282889,198055.97
282893,431681.95
282895,290106.12
282898,449742.78
282903,309071.86
282904,320846.71
675439,481421.04
282907,292721.65
282908,238745.8
677631,84499.93
282910,529763.1
282912,309426.75
382303,116785.0
382304,183909.24
382305,108219.96
382308,137391.17
382309,278793.1254
382312,44095.71
382313,99187.07
382314,155657.85
282874,445208.34
282877,171826.23
382316,64115.56
282879,306795.64
282880,514388.55
282881,309997.68
382636,66800.0
678082,393061.28
383124,326126.56
383126,289771.48
384911,441528.49
383127,573305.89
383790,24700.0
383792,61300.0
678051,394600.11
678052,467129.41
383797,167501.57
675385,824460.7
675621,367584.58
675620,434476.47
675619,516404.91
675617,115783.2
383763,210731.14
675615,610708.52
675614,155079.46
383765,310884.31
382295,392547.6743
383766,57500.0
383767,120487.06
482388,103854.62
383768,277770.41
581497,228834.57
581498,228799.21
581499,415347.99
581500,298773.37
82427,2531929.04
183773,818642.26
180213,499851.11
383773,252539.23
480194,20800.0
383775,247060.85
383776,781933.2
383777,76470.45
480193,24400.0
383778,633536.41
383779,294443.36
678658,784744.84
383781,342675.07
283954,360001.64
283956,246456.03
283957,306634.27
678659,258975.13
678660,274418.42
283958,365998.51
675642,7032443.74
80897,289271.73
284645,274897.53
283633,134909.91
380546,223546.89
380547,311341.23
380304,281117.33
675561,82911.01
380549,185267.26
283970,136573.51
380550,150284.81
283972,185877.04
482394,195204.13
380554,180052.34
676393,556344.41
283976,239510.09
283977,247389.47
283982,26300.0
382317,129063.0
382318,113130.38
382319,166524.25
382321,139487.45
382322,188017.3
382324,88287.81
382326,181186.0
382329,137220.35
382331,145206.61
382333,179608.7
380560,141507.5
380559,132240.84
284494,227418.49
581198,82425.35
678608,90525.62
676509,1147290.08
676878,528559.67
383259,1270575.74
679059,408437.8
383257,549852.11
383255,267076.92
482081,114681.75
677467,359717.74
677466,519204.37
380373,117695.58
380374,91445.66
380375,163971.46
677479,169611.92
380376,221377.15
282731,538490.87
282732,467856.76
675657,715729.42
81458,2831463.39
80725,634981.31
383930,345944.65
676197,415363.02
380536,249420.91
283386,510113.06
380537,217463.62
380538,134441.43
675658,1109308.22
380539,217755.19
675890,622833.36
380363,587899.14
380541,188041.75
380542,80673.14
83161,612670.9
380545,201713.44
380366,208678.93
380367,333851.93
380368,271255.87
676400,502850.79
676399,188209.36
383302,256423.18
380369,324713.69
380371,369046.32
380372,43355.34
675613,506188.5
675899,645717.87
384460,451863.13
384459,580428.77
382791,150097.24
382788,324723.76
382786,138374.5
82353,263390.32
676869,435385.91
184238,17700.0
81624,230151.88
83103,219070.74
283961,437822.95
282275,104786.18
282276,468066.33
283962,433605.45
283963,212696.13
283966,317704.74
283967,311436.36
677730,807503.76
282687,681428.23
282689,489311.07
180786,595562.36
677976,68600.0
81046,11100.0
83094,177402.44
82050,172125.59
80997,245299.62
677977,172000.0
779349,446465.07
775075,279064.83
483865,38400.0
679111,297268.34
483866,300303.66
677744,80571.69
483867,230489.78
283590,463109.65
283589,69250.66
382895,41900.0
677106,28500.0
382897,504595.38
382899,455279.3
382323,176571.33
284872,159518.01
383800,20400.0
382900,2226653.21
383801,26100.0
382903,316235.24
383802,70093.01
382904,243569.06
382909,266364.07
382910,282370.96
675408,74144.695
675407,493792.4
382912,470139.57
383879,38900.0
382880,212850.4
382882,367545.61
382883,242265.67
284955,723389.55
382889,565491.75
382891,394556.57
382892,115902.8
82699,829618.32
383289,68508.18
384340,403451.6
776616,481805.01
675281,237415.56
677459,54231.88
776612,580382.03
776617,151099.8
776622,596916.92
776623,151686.56
776624,152901.9
282805,125138.28
776625,154206.15
678730,615358.5
775654,43144.13
775664,34101.55
775663,34157.7
381997,17015.35
676194,127180.02
775234,43107.75
775233,83447.62
180673,144146.16
677091,171709.78
678712,639962.79
677587,467142.21
380320,447092.38
481045,47044.96
481049,70291.49
483967,353626.57
483968,97421.98
381757,128184.22
481056,40320.49
382015,238860.95
481059,76523.4
382014,26280.08
481060,29706.25
382013,26280.08
382012,126281.3
481030,52419.85
480789,44190.74
480894,33965.51
583165,30901.12
583164,260845.17
583163,41227.29
480898,45391.38
480951,27140.64
583160,195103.58
480952,28125.79
480954,28382.52
776619,151089.75
480959,188556.64
481002,28062.78
480986,46458.39
480988,28062.78
480967,27502.17
81412,77901.29
281307,168419.87
581706,79988.83
483971,30912.69
382011,30912.69
380321,32957.92
875289,534494.19
181240,471248.88
482908,126589.08
776627,239231.78
482903,181771.94
482906,155100.81
482907,170685.39
482049,53633.17
482050,107877.7
482921,265491.39
482920,30536.01
482919,30479.26
482918,214546.22
181238,241467.42
482350,76599.17
482351,84216.72
482915,160711.92
482916,170540.94
482912,204047.75
675580,151772.68
83112,40100.0
382147,75113.74
679453,54793.5
679452,62729.16
776642,143327.63
776645,42081.12
776647,407097.82
776650,41728.3
484025,1217193.51
677925,48333.65
482321,37851.6
482319,34051.85
482318,34051.85
875322,295458.78
482314,44996.25
677205,383284.93
482324,153140.65
482328,244825.87
482311,147956.03
677929,432166.78
678168,83136.17
677931,133459.41
677932,78351.42
677933,140404.92
482333,234209.54
482334,28014.18
482336,278648.747
482337,162485.51
482338,30372.19
482339,251031.84
482340,241311.1
482342,31586.03
482343,70010.72
580642,74227.5
580643,70065.92
482346,130274.72
677935,12300.0
284633,153395.0
284640,170514.02
81443,21200.0
484244,77210.86
82336,107669.89
283510,158535.88
82901,116300.08
80361,70868.85
284636,46882.14
83236,178513.26
82594,34903.75
676937,36203.09373
875173,50681.2
284637,118945.68
284638,136152.34
676938,103330.88
676939,82744.45
82698,282605.52
581472,111802.75
875114,41247.57
80207,152904.46
481103,178236.91
676433,35954.01
480550,41386.21
677004,66726.612
480553,310353.23
480555,188408.62
677005,143939.9
480560,383235.93
384651,84825.62
677008,45933.08
384639,49700.0
676439,43247.24
677010,13800.03
677011,39704.93
677013,64698.6
677014,36624.38
677015,73390.76
677016,47597.43
677017,71958.06
777094,143171.3
677018,105850.63
677019,82025.78
677020,73505.5
184411,387892.78
80583,193132.94
384617,212643.64
384616,114337.49
384627,166296.42
384628,97643.26
384633,98765.05
384634,136564.84
384636,174262.81
676444,59350.63
677021,37790.74
677022,62568.9
676445,45470.33
676446,42451.79
677025,45279.82
677026,85208.91
676447,197886.019
677027,12469.83
676451,42451.79
677028,53338.95
677030,54947.88
676453,42451.79
677031,113865.95
677032,43799.53
677033,87265.44
677035,107653.73
677036,27355.25
676462,42451.79
676464,47806.06
678629,16400.0
676468,42451.79
676469,143274.13
677891,26905.76
676471,143274.13
676472,42451.79
676477,40890.99
676479,57733.06
676481,271345.25
382270,120486.96
675836,109149.97
382273,138929.76
676441,43182.07
676442,43152.43
676443,45162.06
676418,200917.69
676419,45192.0
676420,61116.07
676421,233625.04
676422,48892.85
778815,523538.44
676425,45192.0
676426,45910.2
676427,11900.0
581488,29293.03
81073,18027.02
581493,28801.25
82672,301869.26
581492,38507.05
80185,48597.19
581490,38906.09
83399,123710.98
82278,183549.94
676403,45192.0
676404,210429.15
80855,186097.51
676405,45192.0
676406,45192.0
82279,52662.64
676407,48892.82
82348,289034.51
676409,165721.89
676411,319495.13
676413,45192.0
676412,45192.0
676970,82625.01
676971,111096.31
676973,65014.77
676974,45932.92
678641,163620.78
676976,84182.2
676979,45564.29
81154,290883.6
183779,440111.53
676978,75237.71
676980,113641.23
676981,30200.03
676982,24477.71
676983,98926.76
676984,49630.69
183783,173422.5
676985,27513.88
676986,28134.18
382918,135817.54
676990,32797.35
381520,218830.74
381850,223538.0
675412,942549.41
677628,23300.0
676998,91374.2
480887,75146.9
676997,90256.9
676992,21461.57
676991,57770.32
677002,18729.15
677003,42571.86
82840,30135.91
676352,365149.34
82588,64898.88
775076,39100.0
677048,105697.02
676989,25612.98
678161,28886.86
678162,32390.4
382925,28390.54
677747,262076.74
382915,225638.75
184450,28547.33
677046,49355.01
382921,125243.55
380254,31564.31
778816,414317.89
80895,419882.4
80076,110300.0
677000,68231.85
383708,14622.21
676999,58887.51
677024,93794.36
676975,39006.62
484053,30717.23
677632,114666.13
676270,149514.6
679446,956193.1
183430,1544333.43
580551,125054.96
676995,92230.32
677044,42204.53
382340,182139.16
382343,182633.44
382345,37433.79
382349,31200.0
382351,275416.99
677054,124003.08
677050,39849.58
677051,144835.24
677052,134154.05
677053,28629.7
284111,277021.36
284112,200214.12
284113,200344.99
284114,252573.22
284117,206919.93
677056,104274.65
284103,219977.17
677059,121248.43
284105,302815.49
677060,96220.66
284108,299086.94
284109,220901.18
483121,240282.82
483123,75984.67
80999,88697.48
675437,535615.05
284092,363722.83
382951,335864.76
280878,397491.21
675888,279124.49
675889,380035.58
677471,493297.3
382966,579939.07
280837,177892.62
382967,292081.54
280838,304420.91
382969,273732.76
775056,953327.34
380503,44969.43
484900,192086.0
380505,247493.71
380506,106292.04
380509,394911.0
677223,277651.44
675807,474719.46
184710,1355486.25
82887,2233703.64
484083,189515.36
282836,1157604.81
282835,962297.89
282834,658085.2
383304,206164.46
282832,609687.66
282831,517240.05
280883,268872.41
482749,344562.39
481770,363818.5
484079,848156.95
675453,1325357.22
380510,353347.39
677723,494543.77
481776,320924.44
184714,468701.23
580018,321645.14
580017,381602.43
679168,388120.48
382972,454289.19
581481,528417.87
675413,463295.63
382874,549097.48
382875,715317.97
677353,681049.4
677579,241302.5
677580,559501.99
677582,339556.83
677584,715231.57
677585,786926.51
82451,783150.59
483201,90718.43
483217,313947.87
483216,253963.32
676359,485369.3
481482,110363.24
382545,48584.6
183486,456139.93
380251,216667.3
183484,278835.94
183481,494496.77
183480,540051.01
677573,65520.94
677070,122214.88
677575,306293.26
677576,764953.16
677351,1253098.71
677577,1990232.29
677578,359630.57
677073,48757.27
677350,2218727.97
677075,91734.5
677077,20566.39
677078,98137.92
677079,150985.83
677081,135163.67
677082,125834.45
677083,65668.68
677085,93509.15
677065,25161.54
677063,17652.48
382218,217104.78
183466,806065.52
183465,807908.18
382231,12000.0
382232,17200.0
382234,282207.91
382245,205568.45
382244,295336.81
382242,263523.12
380511,330560.29
183457,561898.62
380512,252820.34
380513,50680.89
380517,222386.07
380519,310965.08
678058,113804.07
382595,108995.77
678059,1066520.4
282817,1009614.09
675406,1062136.6
383156,194936.0
80514,93400.0
383157,628057.64
82593,18500.0
382169,336517.19
383160,150991.06
283423,359342.92
283422,182270.24
283420,317876.52
380183,197286.14781
283419,187841.19
283417,399474.22
380521,242582.59
380523,74765.97
380186,242373.67
380524,160777.03
380187,69096.9
380525,392083.0
380526,203690.25
380189,186851.37
380190,238291.2
380531,157499.36
380191,159659.36
675405,122963.57
381699,591776.74
282821,178634.54
380192,226791.27
382574,133401.56
381702,296105.22
282822,387647.02
382265,237696.23
675404,57979.78
382266,175726.68
380184,260928.46
380182,61226.03
382267,248473.49
380194,38739.03
380188,43469.59
481083,129526.24
380163,187795.55
381945,158998.68
380165,130873.39
380166,118548.58
381947,205043.62
381949,239104.23
282823,331605.94
282824,179378.25
282825,286507.88
380173,134876.07
384256,354494.98
384257,182472.74
82753,401817.67
384255,94347.23
282826,205959.68
380176,75410.28
184396,130820.15
380177,112418.86
382049,414685.81
380178,137045.86
384438,710629.23
484024,461510.16
183436,875774.28
282819,1441384.61
280861,288688.73
280862,307946.27
480430,330791.75
280863,228862.69
480431,288141.64
582627,628409.35
280864,371849.63
676506,630362.58
384229,288087.08
384231,237687.91
480434,363943.79
582632,83902.24
480869,261551.12
480870,172191.88
480871,123440.12
675859,4715546.2
82845,275850.87
481470,254804.49
283333,158852.022
380151,236268.22
281840,288025.66
380152,81915.71
283587,131582.47
380154,39475.27
283588,272407.42
380156,203176.86
679037,127537.58
80570,41475.22
83039,15400.0
481499,257056.92
183471,232917.61
383172,159178.92
183474,399456.59
280873,737615.58
481448,174963.94
280874,743496.74
280875,181599.09
280876,508411.85
383174,60510.95
280877,767118.8
280842,448606.17
280843,311200.93
381543,327573.56
382263,222474.52
382260,187772.14
280853,257711.49
280855,375566.7
382221,237494.97
280856,426089.54
382247,209093.33
280857,239254.86
382290,151719.45
280859,304014.07
382291,251403.87
82329,305257.65
382293,167455.5
382294,275688.01
382222,69849.2
382224,109069.32
382225,121510.75
676604,375820.47
184281,120730.87
184282,136579.22
677681,312247.24
184283,278274.22
184284,225144.55
382229,177507.48
483227,63924.87
382954,371061.43
776788,361282.35
384860,73452.38
384862,52237.06
483725,171149.82
80817,232761.48
382281,207205.94
678400,605640.66
384856,14800.0
382213,187045.54
184295,229257.67
184296,126771.37
382214,326351.12
382812,347771.83
675628,334408.26
184298,164518.19
381973,456260.45
381971,592750.63
381970,192916.03
184304,299323.6
382815,166955.5
184306,243587.14
382818,60508.53
184309,313363.77
382046,211209.98
184311,88651.11
675067,519583.82
381975,344057.41
382659,392392.48
382661,293006.93
675631,39100.0
381976,181637.385
384745,180784.527
480230,296847.75
480231,342835.43
480232,369773.12
383740,170561.76
383741,235613.83
383742,212235.49
383743,100888.84
383744,235782.03
384218,259543.91
384219,198374.2
675046,193400.0
483102,358644.1
580511,487121.89
678818,102037.89
677630,347119.3
580507,332694.38
678787,371300.88
481728,564720.28
679034,650301.44
677703,114300.0
580509,331097.38
282176,546513.18
676602,370978.74
281866,46900.0
677552,369636.99
676922,220295.37
676924,287527.28
676925,314793.54
676926,275595.83
676931,289988.55
678088,73597.88
678089,309164.4
384199,55900.31
384201,55900.31
483918,314623.6
483922,181847.55
483923,149614.57
284203,298381.43
284204,194964.68
284206,470789.71
284207,63030.81
284211,63030.81
284215,215549.01
284217,270081.4
284218,112218.74
284221,268314.5
284225,187142.82
284226,212911.04
284227,73100.41
677595,82387.17
482790,282714.55
383340,218730.21
383341,245292.6
383342,53667.7
675383,305875.25
482785,48900.0
776172,479613.35
482775,440339.58
776997,582832.07
677534,77387.36
677505,80595.81
677509,77387.36
677511,77387.36
677512,77387.36
677513,77387.36
677515,77387.36
677516,77387.36
677517,77387.36
677520,77387.36
677521,77387.36
677526,76796.11
677532,77387.36
284243,244485.31
284266,151762.177
677676,447326.6
284262,259981.92
284253,299831.16
284255,180418.66
284177,62126.021
677697,377093.64
284185,195249.14
284186,100006.03
776626,332829.51
284197,179152.98
284198,116350.42
284200,63030.81
284201,279041.34
382437,134209.59
382438,204746.61
382439,298714.92
382440,277728.63
382441,74946.47
382442,39601.202
382443,276664.44
382445,166614.62
382446,123213.871
382448,144893.72
382449,149113.75
382452,171885.55
382419,202445.83
679109,256145.64
675679,222307.4
382425,99069.46
382426,254846.52
382427,148781.46
382428,31861.3
777072,243076.64
382431,155959.22
382432,32754.58
382434,147375.34
382435,178256.33
382436,249059.59
382399,53361.16
382402,32754.58
382403,173852.33
382406,175111.0
382407,173607.42
677968,276279.41
382410,179584.43
382411,181690.58
678098,464900.62
382416,56291.98
382417,163209.37
181049,34600.0
384184,218952.99
82915,14400.0
80422,200520.35
381738,488067.89
381739,136003.98
81247,384680.42
384194,53709.26
81504,586146.267
384193,54018.27
184647,237623.35
384186,307147.68
384187,390866.49
384189,480247.69
384190,326718.58
82407,940813.79
384172,102402.142
383652,381328.13
82101,210789.14
384174,183672.65
182746,269685.3311
384177,36100.0
384180,292271.57
383657,133881.03
383660,390358.42
677724,273717.75
775854,236190.71
383654,48405.78
383653,236071.93
82406,114835.4
678099,1726311.65
383662,156850.8
383665,149288.06
383666,124748.17
383667,340175.11
383668,246482.52
677788,667022.27
383670,171763.64
383671,202133.93
383672,151034.69
676597,599199.08
383673,106779.98
284237,554373.74
383674,40000.0
284233,480559.28
383675,62257.0
383676,291254.46
383677,88545.71
284230,450526.04
383678,99517.55
483241,98822.93
384142,296120.22
384145,40900.0
678155,198573.0
384150,31800.0
675686,123317.23
675688,233643.2
284170,293869.55
380327,115015.15
481466,170507.6
284166,291999.65
383170,288679.34
382383,180751.17
384840,14700.0
383169,141113.4
81637,137284.92
481088,213265.092419
382389,140700.56
382392,162521.98
382391,183958.94
382393,128919.85
382394,164742.98
382396,202616.44
382397,395437.81
382398,172877.99
382377,42881.28
382378,145308.33
382357,171133.93
677722,720733.29
677720,680228.49
382360,52006.14
82408,1405596.21
281906,1045709.54
382363,75167.06
83143,2515185.55
382366,154382.57
282664,428851.14
382371,164283.24
382369,66600.0
382372,207948.79042
282671,212417.02
282672,162266.71
677557,517710.13
677384,72300.0
384116,58769.43
384117,80953.93
384118,312215.27
384127,267388.48
384121,121692.85
384122,280658.23
384124,59987.72
384107,155702.57
384108,220792.31
384112,267571.63
384109,277343.13
384110,274713.49
384111,342057.36
384090,347790.97
384093,112550.78
678657,403122.92
384100,264860.03
384102,60529.65
384077,277167.47
384089,286683.12
384079,188817.33
384083,222625.01
380271,258492.62
384084,207992.27
384086,258110.0
384088,276532.92
384072,231726.25
384073,242544.07
384074,286198.06
384075,73698.05
383381,187816.57
480398,84928.63
383383,217201.44
480397,325067.37
383384,212506.872
480396,257163.58
381889,349551.99
482559,103343.12
283361,16800.0
383229,33500.0
383386,193977.402
383388,221480.49
383236,176816.6
383392,154013.14
183955,189752.16
183956,359595.32
83211,1986566.09
383235,79437.6
383397,247758.42
383398,59511.86
183953,586782.56
183954,146727.6
383369,204925.88
383370,175641.506
383372,222552.57
383377,215075.9
675305,1061561.58
383379,77670.7414
777081,142018.69
778112,170661.53
675935,296224.85
384062,140363.417
384063,238552.267
384427,909389.39
281816,467689.98
384428,248392.04
384429,126134.91
384430,103417.267
384433,308747.33
380987,408177.25
480393,248811.0
380988,390963.59
381817,561582.26
384051,246481.98
381815,98645.58
381814,137039.77
384052,245871.02
381832,207163.2
381831,221138.12
384053,175633.63
381830,72275.991899
381829,89719.07
675304,922681.43
677970,102084.22
677969,99521.51
380986,157666.06
778777,181608.2
675599,97920.97
675600,108696.27
384031,217369.69
380596,184651.76
480349,324230.72
679054,762240.38
384033,222751.26
384034,165741.01
480351,227114.85
384037,61313.95
384423,595593.89
283532,513810.2
384038,450341.81
384040,69151.18
384039,64817.656
775068,16634909.687
384041,60886.6
384042,308697.87
384043,89253.15
778778,56150.23
482604,316468.25
384016,192000.9
384017,55776.1
380656,193033.19
480350,233062.897
81457,431793.29
380657,327541.99
282381,320028.23
380658,68869.92
380659,41968.84
383307,79894.3
380662,86060.34
678784,392997.13
380663,687490.59
282382,346748.23
384023,309983.42
380666,715279.71
384025,287038.61
282383,364438.82
380667,613129.56
384026,215246.4
380669,469446.49
380670,429366.4
380671,355036.79
282384,374379.02
380600,285274.0053
282385,439475.63
82069,317473.41
384008,188072.12
384010,59040.31
384012,339653.23
675912,277208.59
384013,225761.13
677965,263770.72
383999,266921.46
676599,111483.05
676598,111893.32
383983,129090.49
383984,32100.0
383985,355087.03
383988,232350.38
183911,1770754.81
383991,213964.92
383992,264845.68
383993,66265.41
383994,66292.12
282852,270496.97
381737,331029.13
284075,386915.62
581307,203728.7
581312,251841.16
581314,163936.96
581315,218410.3
581320,44830.62
581285,49070.65
581286,34963.71
581287,120962.04
677872,410080.74
581294,233586.45
380607,315637.78
380609,660294.47
581301,175671.89
82742,520126.68
82779,558235.31
82104,643729.55
80978,639821.38
82604,749592.29
677745,266186.33
180252,220030.58
581269,136502.88
677556,342150.39
383293,234234.72
581272,43344.16
581273,187855.92
82878,424739.42
581274,202011.53
483098,114531.46
581275,165781.01
581276,325791.98
81246,283194.98
581278,34770.29
581279,219303.97
581280,201870.71
581247,19500.0
583310,239641.48
581249,82445.93
581251,264253.31
581252,110107.49
581253,167707.61
581254,53775.95
581259,148992.97
581257,162277.3
581262,213780.222
581230,306079.51
581231,42996.67
581232,237908.75
581233,249904.9
581234,304817.65
581237,270344.53
581239,222681.45
581245,321507.1
581246,227315.11
581201,208794.03
380639,167810.28
380640,209742.16
581204,57523.92
380644,151191.56
581205,36005.87
581210,23400.0
581212,164677.88
581213,53547.23
581214,33851.37
581215,127724.21
581218,189437.11
380647,296955.4
581222,24800.0
581223,171021.74
581224,246793.2511
581225,191302.22
380651,118949.17
380652,43910.42
581226,23900.0
676181,351222.95
581185,198003.79
581186,259494.55
581188,35576.34
581191,247542.39
581192,160540.07
581193,111171.56
581196,185159.44
581200,153708.27
581174,35576.36
581176,31231.12
581177,218087.56
581178,198591.43
581179,302395.97
581141,45329.33
581142,262970.79
581144,149085.09
380653,110130.95
581145,73866.99
380654,157825.41
581146,36618.65
581147,36618.65
581148,36901.56
581150,149559.43
581151,169119.87
581152,90538.24
380618,119786.78
380619,169871.77
380620,147195.83
380621,183188.46
380622,222063.31
380625,184540.34
581160,28786.55
581161,96930.63
380626,218993.87
581163,55787.28
380628,210800.17
380629,175668.6
581164,167443.57
380630,166417.92
581165,43051.79
581166,178616.02
380633,115777.7
380634,121092.06
581168,95241.96
581169,272692.26
480514,34391.57
581023,155177.51
581024,165886.42
481261,133880.98
581025,112452.25
581026,82635.69
581027,104564.64
581031,143996.52
581032,167746.82
581034,266839.26
581035,189278.77
581036,262510.67
581000,30460.79
581002,57658.34
581004,223374.69
581011,153397.84
581013,85012.15
581016,42514.68
580983,58339.6
580987,18300.0
580989,85831.54
580994,175842.54
580963,214399.79
580964,315247.47
580967,127227.46
384275,81119.73
580974,335595.68
382556,395375.33
580977,200929.33
676155,34200.0
580978,256473.11
180871,47818.35
382870,120074.95
580980,122766.37
180676,317810.02
180678,107431.6
180679,285003.41
580947,45180.79
580948,176610.02
580949,247563.88
676958,361562.13
580955,191449.53
580953,234249.12
580956,198292.7
382253,77314.72
80983,322452.28
580958,214818.74
580961,160784.2
580962,168958.87
580921,173783.7
580929,33851.37
580931,231209.01
580932,95717.22
580937,176969.02
580943,258342.84
580907,35576.34
580908,145910.52
580915,65475.36
580038,45281.14
580916,169959.49
580906,35576.34
580039,341431.42
580040,94490.34
580041,108712.3
580042,100548.33
580045,133386.14
580898,174141.13
580896,177025.86
580046,129737.19
580893,44615.45
580894,158156.04
580853,38077.48
580855,130232.25
580856,211571.34
580858,33318.25
580859,33555.74
580860,197864.46
580863,205920.48
580865,33318.25
580869,246707.81
580871,36901.56
580873,62796.23
580874,157425.2
580876,30450.36
580877,171251.96
580879,96663.44
580881,238103.35
580882,238103.35
580884,215126.84
580888,267850.94
580889,33318.25
580890,197912.16
580767,419068.29
580753,422721.75
580754,74125.58
580049,106964.53
580050,122468.06
580051,82919.29
677371,423350.19
580758,54492.6
580759,281787.03
580055,33527.79
580760,256592.46
580761,338657.59
580742,530275.79
580743,79800.55
281772,152969.649
580745,161224.23
580746,151179.0
281773,139109.32
281774,44068.95
281776,143348.03
580750,236800.39
580734,153683.68
281781,66315.2
580735,127989.57
580736,444143.8
384456,119050.62
580738,388485.73
580726,178348.04
580729,186818.81
580732,49574.68
580731,214252.26
678072,72233.04
678073,72152.34
580712,47194.96
580716,44633.75
580719,24300.0
580723,316228.37
